"artist","title","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","valence","label"
"Sandi Thom","Wounded Hearts","0.319","0.343","0.669","0.0","4","0.105","-3.493","1","0.0363","169.874","0.578","0"
"Carl Belew","Love's Been Good To Me","0.732","0.681","0.31","0.00799","4","0.147","-15.249","1","0.0356","121.386","0.565","0"
"The Field Mice","When Morning Comes To Town","0.00208","0.502","0.416","0.591","3","0.191","-16.022","1","0.0365","81.277","0.473","1"
"Catherine Howe","Freedom Enough (From Silent Mother Nature)","0.12","0.562","0.689","0.0","6","0.117","-11.126","0","0.0433","85.758","0.805","0"
"Malkit Singh","Hai Shava","0.66","0.703","0.842","0.0","5","0.938","-7.217","1","0.042","106.134","0.965","0"
"Rodney O & Joe Cooley","Nutty Block","0.0137","0.79","0.704","0.0","4","0.304","-9.964","0","0.258","175.484","0.618","0"
"Dean Martin","Until You Love Someone","0.924","0.304","0.147","0.00846","3","0.232","-16.031","1","0.0313","79.89","0.159","1"
"Strata","Part One From Triomusic","0.965","0.495","0.0619","0.445","2","0.0984","-20.571","1","0.0745","124.213","0.0911","0"
"Igor Stravinsky","The Owl and the Pussy-cat","0.991","0.545","0.0397","1.38E-5","10","0.0706","-19.357","0","0.0379","74.095","0.422","0"
"Gene Clark","Set You Free This Time","0.646","0.592","0.423","0.0","2","0.0745","-12.923","1","0.0264","98.545","0.801","1"
"The Shirelles","Will You Love Me Tomorrow","0.312","0.55","0.382","1.11E-5","0","0.221","-6.429","1","0.0263","136.128","0.464","1"
"JDS","Nine Ways","0.0723","0.677","0.813","0.903","1","0.0287","-12.153","1","0.044","135.993","0.157","0"
"Jan Howard","Bad Seed","0.256","0.65","0.492","0.0","8","0.161","-12.491","1","0.0337","81.52","0.883","0"
"Abraham Laboriel","Exchange","0.174","0.6","0.665","0.511","11","0.0448","-8.665","0","0.0301","139.807","0.969","0"
"Sticky Fingaz","Oh My God","0.00756","0.704","0.815","2.06E-6","1","0.928","-5.433","1","0.247","90.998","0.435","0"
"Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge","Joy To The World","0.983","0.251","0.0755","0.00128","1","0.12","-21.111","1","0.0445","96.176","0.182","1"
"The Jeff Healey Band","Hoochie Coochie Man","7.15E-5","0.45","0.688","0.00185","2","0.0976","-11.556","1","0.0519","107.199","0.66","0"
"Angela Dimitriou","Ftei O Erotas","0.473","0.708","0.773","3.79E-6","9","0.0983","-5.569","0","0.088","120.034","0.774","0"
"Danny Wilson","The Second Summer Of Love","0.187","0.671","0.787","0.0","7","0.0776","-8.309","1","0.0376","97.981","0.931","0"
"Lionel Rogg","Prelude And Fugue In C Major BWV 531 : Fugue","0.786","0.171","0.265","0.955","0","0.359","-10.721","1","0.033","75.048","0.311","0"
"Java","Don't Phunk With My Heart","0.03","0.5","0.998","0.0525","5","0.198","-5.068","0","0.0554","145.088","0.613","0"
"The Black Velvet Band","Dancing To A Standstill","0.0487","0.576","0.761","1.9E-4","2","0.244","-8.712","1","0.0345","122.21","0.699","1"
"Lisa Lynne","Isla del Luna","0.756","0.799","0.324","0.863","2","0.157","-14.581","1","0.0315","96.036","0.207","0"
"Pe'z","Spirit","0.134","0.518","0.951","0.894","7","0.337","-4.554","0","0.13","117.421","0.609","0"
"Shawn Colvin","Another Long One","0.752","0.575","0.372","1.26E-6","7","0.116","-7.925","1","0.0463","91.834","0.616","1"
"Casual","OAKtown","0.00427","0.854","0.528","0.0","4","0.163","-7.64","0","0.345","160.017","0.651","0"
"Backstreet Boys","Larger Than Life","0.11","0.661","0.973","1.74E-5","0","0.617","-2.994","0","0.037","108.037","0.75","1"
"Tiny Tim","I Hold Your Hand In Mine [Live At Royal Albert Hall]","0.844","0.384","0.225","0.0","5","0.751","-23.854","0","0.458","159.034","0.64","0"
"Christos Dantis","Den Pai Alo","0.4","0.692","0.642","1.12E-6","8","0.361","-11.407","1","0.0349","133.328","0.68","0"
"David Martin","It Wont Be Christmas","0.0305","0.652","0.426","0.0","0","0.0512","-14.2","1","0.0247","98.793","0.561","0"
"John Davis","Knocked Out Of The Park","0.289","0.426","0.015","4.98E-4","5","0.103","-21.574","1","0.126","166.419","0.183","0"
"Trafik","Salt In NYC","0.00329","0.693","0.641","0.102","8","0.095","-8.34","0","0.0443","126.985","0.611","0"
"Nick Ingman;Gavyn Wright","Wessex Loses a Bride","0.95","0.283","0.158","0.911","4","0.116","-18.169","0","0.0347","104.046","0.0387","0"
"Glad","Blessed Assurance","0.672","0.24","0.222","0.0","2","0.123","-12.885","1","0.0299","93.539","0.362","0"
"Steel Rain","Loaded Like A Gun","7.42E-4","0.308","0.732","0.0141","6","0.0693","-8.06","1","0.0329","98.95","0.494","0"
"Los Manolos","Rumba De Barcelona","0.433","0.724","0.975","8.14E-5","7","0.531","-4.141","0","0.114","118.562","0.843","0"
"Bombay Rockers","Wild Rose (Back 2 Basics Mix)","0.0563","0.825","0.804","0.00656","4","0.0687","-6.492","0","0.0448","121.994","0.963","0"
"Pucho & His Latin Soul Brothers","Got My Mojo Workin","0.286","0.687","0.485","0.0587","1","0.202","-16.313","1","0.0397","115.434","0.85","1"
"Soul Mekanik","Get Your Head Stuck On Your Neck","0.719","0.489","0.35","0.0","0","0.16","-22.481","1","0.65","167.652","0.377","1"
"Mitch Ryder","Jenny Take a Ride","0.276","0.57","0.946","0.0","5","0.441","-5.624","1","0.073","100.302","0.854","1"
"Luna Orbit Project","Midnight Star","4.41E-5","0.505","0.949","0.0588","5","0.262","-7.85","0","0.0314","140.02","0.801","0"
"Danilo Perez","Native Soul","0.786","0.531","0.373","0.853","7","0.191","-15.47","1","0.034","106.113","0.391","0"
"Line Renaud","Der Kleine Dompfaff","0.856","0.275","0.331","1.44E-6","1","0.111","-6.81","1","0.0313","175.799","0.321","0"
"King Curtis","A Whiter Shade Of Pale (Live @ Fillmore West)","0.716","0.44","0.239","0.653","0","0.769","-17.094","1","0.0339","100.37","0.223","0"
"Sophie B. Hawkins","The Ballad Of Sleeping Beauty","0.473","0.664","0.76","0.0","9","0.0682","-6.121","1","0.0311","105.003","0.443","1"
"Marc Shaiman","City Slickers","0.784","0.249","0.171","0.685","6","0.0884","-16.029","1","0.0337","145.514","0.103","0"
"40 Grit","Intro","0.894","0.748","0.265","0.0","9","0.273","-16.597","1","0.947","80.911","0.718","0"
"Gwen Stefani","Harajuku Girls","0.0741","0.871","0.822","0.0","3","0.115","-4.156","0","0.0607","114.029","0.826","0"
"Steve Morse","Prognosis","0.0126","0.338","0.665","0.834","4","0.0857","-8.118","1","0.0282","169.976","0.415","0"
"Bitter End","Living Hell","3.47E-5","0.25","0.866","0.034","1","0.137","-13.771","1","0.0521","168.776","0.353","0"
"Ethel Merman","Small World","0.793","0.346","0.17","0.0","0","0.265","-11.071","1","0.0304","83.49","0.258","0"
"Story Of The Year","Swallow The Knife (Live) (Segue)","0.352","0.167","0.443","0.865","1","0.36","-8.262","0","0.031","66.164","0.0388","0"
"Natural Elements","Mayday","0.0236","0.692","0.759","0.0","1","0.165","-6.551","1","0.272","92.984","0.617","0"
"Lisa Lynne","Lake Of Dreams","0.969","0.579","0.259","0.919","0","0.134","-12.191","1","0.0291","94.044","0.0667","0"
"Neil Sedaka","Because Of You","0.786","0.25","0.333","0.0","7","0.0926","-8.347","1","0.0285","81.089","0.3","1"
"A Static Lullaby","Rattlesnake!","3.01E-5","0.555","0.98","4.38E-5","8","0.0661","-6.063","1","0.154","143.005","0.37","0"
"Oasis","Morning Glory","4.53E-4","0.372","0.865","0.0","2","0.234","-4.918","1","0.0381","174.53","0.478","0"
"Stew","Tomorrow Gone","0.811","0.555","0.286","0.0","7","0.112","-9.929","1","0.041","100.487","0.509","0"
"Jauida","I don't Want to Be Alone Tonight","0.26","0.464","0.531","1.29E-6","7","0.171","-6.733","1","0.0283","201.995","0.311","0"
"Eddy Arnold","Just A Little Lovin' (Will Go A Long Way)","0.923","0.664","0.269","0.0","11","0.305","-11.911","1","0.0416","157.695","0.81","0"
"All Time Low","Shameless","0.00178","0.319","0.936","0.0","2","0.0852","-2.522","1","0.0489","182.993","0.587","0"
"Brian Dullaghan","And I Love You So","0.871","0.476","0.163","7.08E-6","10","0.103","-14.073","1","0.0276","99.452","0.145","0"
"Regina Belle","Quiet Time","0.15","0.592","0.726","0.0","7","0.0467","-7.55","0","0.0607","92.629","0.633","0"
"Debbie Davies","Little Sister","0.163","0.779","0.648","2.51E-4","2","0.21","-6.638","0","0.0313","116.962","0.904","0"
"Jay Tee & Baby Bash","All Over Me","0.151","0.788","0.722","0.0","8","0.283","-5.695","1","0.203","99.031","0.717","1"
"The Stolen Minks","I Hate You","0.232","0.214","0.89","0.976","2","0.486","-2.052","1","0.0449","122.81","0.679","1"
"Extasick","Misanthrope","0.0172","0.37","0.915","0.845","7","0.301","-10.069","1","0.126","182.988","0.154","0"
"Avril - Remix By Ana Rago","The Date (Remix By Ana Rago)","0.807","0.28","0.235","0.0","6","0.223","-17.791","1","0.0439","117.898","0.26","0"
"SNOWPATROL","We Wish You A Merry Christmas","0.00135","0.581","0.952","0.886","1","0.0842","-9.16","1","0.0303","143.987","0.466","0"
"Nelson Ned","A Mi No Me Importa","0.873","0.473","0.352","0.0","10","0.562","-12.885","1","0.0354","73.1","0.369","0"
"State of Chaos","CHAOS INTRO","0.548","0.318","0.399","0.0999","4","0.269","-18.226","0","0.0763","98.591","0.274","0"
"Dropkick Murphys","Bloody Pig Pile (Live)","0.00217","0.351","0.942","8.06E-5","10","0.971","-4.653","1","0.111","92.04","0.21","0"
"Taint","Hex Breaker","3.84E-5","0.3","0.851","1.43E-5","1","0.306","-4.113","0","0.0719","92.2","0.309","0"
"Leonard Kwan","Hawaiian Chimes","0.84","0.591","0.31","0.931","5","0.144","-15.65","1","0.0513","108.998","0.551","0"
"True Believers","Turn Around","0.0707","0.458","0.954","0.0","6","0.108","-3.97","0","0.194","161.6","0.634","0"
"Charanga Forever","Tumba Tumba","0.507","0.448","0.936","0.0","1","0.205","-4.694","1","0.0632","101.945","0.663","0"
"Zuzu Bollin","Why don't you eat where you slept last night ?","0.736","0.606","0.393","0.69","10","0.0823","-16.296","1","0.0506","131.863","0.832","0"
"Bullet For My Valentine","Suffocating Under Words Of Sorrow (What Can I Do)","7.18E-4","0.397","0.978","1.47E-6","7","0.212","-2.256","0","0.133","93.538","0.552","0"
"Terry Snyder","Deep Night/Softly As In A Morning Sunrise (Medley)","0.478","0.49","0.433","0.24","6","0.149","-13.095","1","0.0392","113.016","0.644","0"
"Marcus Miller","Let Me Show You [I Just Want To Make You Smile]","0.00557","0.852","0.468","0.194","5","0.0617","-13.347","0","0.115","125.12","0.766","0"
"Beatnuts","Monster For Music","0.356","0.756","0.723","0.0","6","0.201","-10.178","1","0.216","87.391","0.907","0"
"Mons Leidvin Takle","Dansende Foran Speilet","0.992","0.457","0.102","0.954","7","0.129","-19.435","1","0.0458","141.597","0.491","0"
"Public Image Ltd","Ease","0.00674","0.401","0.687","0.544","9","0.146","-14.318","1","0.0318","95.988","0.399","0"
"Rise Against","Everchanging","0.519","0.544","0.381","1.46E-6","11","0.116","-6.111","1","0.0341","120.025","0.233","0"
"Helen Love","So Hot","0.159","0.738","0.881","0.0","10","0.352","-6.501","1","0.161","100.629","0.673","1"
"Pursuit Of Happiness","Forbidden Fruit","0.119","0.541","0.897","8.06E-6","11","0.0608","-10.507","0","0.0401","127.536","0.508","0"
"Bobby Hutcherson","Recorda-Me","0.727","0.53","0.471","0.438","9","0.305","-12.911","0","0.0356","143.161","0.55","0"
"Gregory Isaacs","Lady Of Your Calibre","0.0522","0.829","0.252","0.00301","3","0.104","-12.073","1","0.0607","80.004","0.916","0"
"The Pharcyde","Italian For Goodbye (skit)","0.94","0.0","0.313","8.58E-6","6","0.0876","-16.433","1","0.0","0.0","0.0","0"
"Amy Winehouse","Stronger Than Me","0.0487","0.881","0.522","4.06E-4","0","0.0637","-4.753","1","0.0372","91.418","0.798","0"
"George Lopez","Only For The Young","0.817","0.432","0.984","2.16E-5","9","0.867","-8.041","1","0.894","112.036","0.0325","1"
"Les Hou-Lops","T'as 16 ans demain","0.528","0.442","0.785","0.0","2","0.125","-6.843","1","0.0391","103.39","0.964","0"
"The Cosmosamatics","Serene","0.571","0.259","0.408","6.87E-4","3","0.647","-14.158","1","0.0427","77.179","0.414","0"
"Jackie Edwards","So Jah Seh","0.00176","0.651","0.919","0.715","3","0.375","-2.712","0","0.105","171.993","0.601","1"
"Michael Card","Joy In The Journey (The Final Word Album Version)","0.0869","0.549","0.561","0.0","2","0.156","-7.37","1","0.0284","135.796","0.321","0"
"Richard Galliano","Chorinho Pra Ele (Live)","0.902","0.67","0.646","0.881","0","0.703","-10.388","1","0.23","119.54","0.827","0"
"Ensiferum","Warrior's Quest","3.74E-6","0.281","0.834","0.0114","9","0.0926","-4.545","0","0.0353","179.956","0.272","0"
"A Static Lullaby","God Bless You (Goddamn it)","0.00502","0.289","0.946","1.3E-4","0","0.126","-4.462","1","0.0758","161.157","0.189","0"
"Scar Symmetry","The Illusionist","5.58E-5","0.404","0.964","0.0012","2","0.137","-3.668","1","0.062","75.008","0.404","0"
"Sonia Dersion","Urgence","0.0726","0.586","0.746","1.79E-4","8","0.106","-7.92","1","0.0391","174.047","0.472","0"
"Eighteen Visions","Our Darkest Days","0.00294","0.523","0.877","0.0","3","0.59","-5.088","0","0.0503","131.026","0.29","0"
"Rising Lion","Letting You Back In","0.0836","0.579","0.682","1.45E-4","7","0.0977","-8.667","1","0.198","175.861","0.874","0"
"Weezer","Don't Let Go","3.8E-5","0.376","0.91","0.0161","2","0.188","-3.485","1","0.0448","142.662","0.584","0"
"Rodney O & Joe Cooley","U Don't Hear Me Tho' (Street Mix)","0.234","0.921","0.887","0.0","1","0.096","-6.271","1","0.135","107.18","0.694","1"
"Boots Randolph","Lonely Street","0.792","0.528","0.368","0.865","0","0.205","-11.659","1","0.0325","68.809","0.555","0"
"Jackson United","Undertow","2.09E-4","0.534","0.923","0.0","11","0.302","-5.141","1","0.05","90.633","0.709","0"
"The Cosmosamatics","12 Seasons of Love","0.689","0.418","0.271","0.0168","8","0.914","-12.94","1","0.059","94.552","0.293","0"
"Bobbie Gentry","Courtyard","0.85","0.352","0.125","2.14E-4","2","0.118","-14.618","1","0.0323","79.676","0.279","0"
"Creedence Clearwater Revived","Have You Ever Seen The Rain","0.206","0.574","0.649","6.06E-5","0","0.0863","-9.595","1","0.0307","121.079","0.696","1"
"B.A.D.","Interlude","0.665","0.51","0.482","0.0","2","0.345","-22.425","1","0.675","80.259","0.155","0"
"Luar Na Lubre","Terra","0.0108","0.284","0.723","1.47E-4","5","0.108","-8.363","1","0.0311","114.947","0.344","0"
"Circular","Mother","0.801","0.219","0.245","0.893","0","0.0871","-20.737","1","0.047","142.785","0.0359","0"
"Fruko Y Sus Tesos","A La Memoria Del Muerto","0.281","0.767","0.72","0.0","10","0.13","-7.379","0","0.0629","106.893","0.926","0"
"The Bucketheads","Sayin' Dope","0.00133","0.735","0.755","0.851","8","0.521","-8.941","0","0.0911","120.884","0.614","0"
"Kinky","My Bonnie Lies Over the Ocean","0.0568","0.604","0.972","0.724","7","0.538","-4.249","1","0.0418","145.002","0.503","0"
"The Real Kids","Now You Know","4.14E-4","0.566","0.92","0.0204","4","0.182","-6.31","1","0.035","131.889","0.913","1"
"Eddie Boyd","I'm Sitting Here Waiting","0.953","0.566","0.537","0.569","2","0.716","-12.968","1","0.619","84.695","0.88","1"
"Tha Chamba","Korrupted - Remix","0.434","0.692","0.54","0.0134","8","0.233","-6.261","0","0.0646","86.116","0.526","0"
"Shriekback","Reason With The Beast","0.0151","0.536","0.603","0.0562","9","0.161","-9.855","1","0.238","150.066","0.326","0"
"John Frizzell","No Unexpected Guests","0.677","0.231","0.108","0.821","0","0.111","-22.97","0","0.0379","85.517","0.0362","0"
"J.J. Cale","Trouble In The City","0.729","0.794","0.304","0.0846","6","0.119","-15.471","0","0.0437","133.389","0.871","0"
"Precious Bryant","Dark Angel","0.71","0.701","0.762","1.66E-5","9","0.225","-8.994","1","0.0605","91.417","0.712","0"
"Kings Of Leon","Knocked Up","0.268","0.382","0.688","0.0928","9","0.184","-12.569","1","0.0419","121.352","0.207","0"
"Selena","Ven Conmigo/Perdoname (Live)","0.141","0.385","0.68","3.42E-5","9","0.71","-11.351","0","0.0648","101.019","0.674","0"
"Los Originales De San Juan","Librado Maldonado","0.202","0.484","0.627","0.0","5","0.292","-7.049","1","0.144","177.422","0.868","0"
"Black Flag","Crass Commercialism","0.677","0.53","0.344","0.0","2","0.625","-18.228","1","0.928","85.945","0.35","0"
"Barbarito Diez","Flores Negras","0.801","0.59","0.321","1.55E-5","0","0.183","-8.064","1","0.0349","129.359","0.702","0"
"Aaron Watson","Rollercoaster Ride","0.357","0.6","0.655","0.0","4","0.107","-8.454","1","0.0273","155.861","0.825","1"
"Mary Black","Turning Away","0.0877","0.449","0.384","2.74E-6","0","0.0968","-11.026","0","0.0285","81.725","0.209","0"
"Satan's Host","Metal from Hell...22nd Century","0.00227","0.284","0.972","5.28E-5","11","0.165","-3.807","0","0.13","121.078","0.219","0"
"Owl City","Panda Bear","0.219","0.643","0.605","0.00321","10","0.0971","-7.705","1","0.0351","74.998","0.97","0"
"Jane Winther","The Lords Prayer","0.95","0.328","0.0121","1.19E-6","8","0.0975","-16.241","1","0.0428","78.933","0.0596","1"
"Blind Blake","Blake's Worried Blues","0.475","0.441","0.222","0.0","1","0.127","-17.719","1","0.0471","86.813","0.441","0"
"Emilia","You're My World","0.264","0.567","0.849","3.78E-4","0","0.273","-2.269","0","0.168","172.002","0.591","1"
"Emilio","Mira Nina","0.0911","0.6","0.498","0.0","10","0.0867","-13.982","1","0.047","205.152","0.965","0"
"Kasia Stankiewicz","Zolte Slonie","0.0472","0.534","0.578","0.235","0","0.179","-7.283","1","0.0251","133.989","0.179","0"
"Turisas","Sahti Waari","0.00243","0.42","0.885","0.921","0","0.31","-6.611","1","0.0466","159.853","0.68","0"
"David Hudson","Arrival","0.909","0.441","0.304","0.947","1","0.139","-11.706","0","0.0529","86.811","0.149","0"
"Rummage","Megatrend","6.62E-4","0.394","0.762","0.0338","1","0.166","-5.724","1","0.288","187.72","0.751","0"
"Adr Lavey","In The Name of the Father","0.0043","0.863","0.792","0.0","1","0.337","-6.142","1","0.255","95.959","0.544","0"
"Bill Boyd's Cowboy Ramblers","I Can't Tame Wild Women","0.972","0.833","0.339","0.00687","9","0.326","-11.6","1","0.0517","99.163","0.9","0"
"Vickie Winans","Little Timmy","0.663","0.701","0.233","0.0","10","0.085","-19.459","0","0.9","118.733","0.457","0"
"Justin","Erica","0.516","0.82","0.481","0.0","9","0.0996","-9.008","1","0.063","92.022","0.624","0"
"Antonis Remos","To Agalma","0.377","0.556","0.547","0.0","0","0.816","-10.016","0","0.035","117.594","0.425","0"
"Percy Faith And His Orchestra","Damisela Encantadora","0.823","0.178","0.374","0.508","2","0.527","-9.214","1","0.0314","110.679","0.214","0"
"Stars Like Fleas","You Are My Memoir","0.316","0.563","0.738","0.111","5","0.35","-6.986","1","0.0265","103.965","0.528","0"
"Gaetano Donizetti","Donizetti: Roberto Devereux: L'ore trascorrono...","0.97","0.177","0.144","0.255","4","0.105","-21.07","1","0.037","88.189","0.207","0"
"Shakira","Pienso En Ti","0.932","0.557","0.0271","0.0","4","0.248","-14.84","1","0.0394","99.648","0.229","0"
"Maysa","This Time I'll Be Sweeter","0.845","0.375","0.292","0.0","11","0.163","-7.338","1","0.0289","132.29","0.0986","0"
"Little Freddie King","Bus Station Blues (Live)","0.513","0.468","0.418","0.136","9","0.696","-12.004","1","0.0273","98.019","0.506","1"
