"artist","title","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","valence","label"
"Stephen Warbeck","Birth Of The Falls","0.824","0.102","0.231","0.925","9","0.36","-14.763","0","0.0353","66.982","0.0634","0"
"Kool Keith","Wanna Be A Star","0.516","0.806","0.87","0.101","0","0.106","-3.257","1","0.248","90.52","0.5","1"
"Kingston Trio","Good News","0.782","0.535","0.41","4.38E-6","8","0.0738","-10.858","1","0.0363","137.402","0.76","0"
"Blind Lemon Jefferson","Gone Dead On You Blues","0.956","0.579","0.235","0.0","5","0.271","-10.608","0","0.0488","118.501","0.473","1"
"Dean Martin","Until You Love Someone","0.924","0.304","0.147","0.00846","3","0.232","-16.031","1","0.0313","79.89","0.159","1"
"Charanga Forever","Tumba Tumba","0.507","0.448","0.936","0.0","1","0.205","-4.694","1","0.0632","101.945","0.663","0"
"Cam'Ron / JR Writer","Shake","2.82E-5","0.547","0.79","0.0169","2","0.0984","-6.613","1","0.236","116.175","0.428","1"
"Schizoid","Strangerhood","0.715","0.338","0.393","0.91","7","0.116","-24.532","1","0.532","105.005","0.0654","0"
"Daniel Johnston","Come To Me Tonight","0.797","0.667","0.542","0.0178","6","0.87","-11.606","0","0.162","135.886","0.544","0"
"Aesop Rock","No City - Instrumental","0.00568","0.427","0.424","0.814","3","0.284","-10.963","1","0.0558","147.904","0.363","0"
"Mindy McCready","Breakin' It","0.31","0.643","0.589","1.21E-5","1","0.0892","-6.513","1","0.0297","76.924","0.538","1"
"City High","The Only One I Trust","0.373","0.542","0.495","2.88E-6","2","0.139","-9.636","0","0.0479","92.832","0.303","0"
"Memphis Jug Band","Memphis Jug","0.949","0.763","0.365","0.0","0","0.53","-11.498","1","0.0368","107.522","0.931","0"
"Kane","My Heart's Desire","0.747","0.434","0.188","0.0","9","0.0987","-13.178","0","0.0326","114.268","0.135","1"
"Lil' Band O' Gold","First You Cry","0.667","0.264","0.386","0.965","10","0.155","-13.063","1","0.0322","142.211","0.186","1"
"The Lord Weird Slough Feg","The Spinward Marches","5.89E-6","0.522","0.697","0.893","1","0.217","-5.054","1","0.0327","125.5","0.648","0"
"The Cutting Edge","Cutting Edge","0.235","0.489","0.588","3.06E-4","2","0.106","-7.2","1","0.0318","102.46","0.206","0"
"RUN-DMC","Jam-Master Jammin'","0.0243","0.943","0.839","6.45E-6","1","0.113","-4.842","1","0.106","99.844","0.388","0"
"Jawoll","Rendezvous - Ich hab' Dich seit langem nicht gesehen","0.00139","0.63","0.736","0.584","9","0.119","-8.556","0","0.0326","152.303","0.556","0"
"John Sebastian","Freezin' From The Inside Out","0.195","0.479","0.323","0.002","9","0.139","-12.451","1","0.0355","110.452","0.193","0"
"The Nelons","Only A Look","0.456","0.228","0.28","0.0","11","0.141","-11.448","1","0.0296","72.09","0.153","1"
"He Is Legend","Stampede","8.74E-5","0.524","0.964","0.00659","7","0.52","-7.022","1","0.207","98.039","0.269","0"
"JERRY WALLACE","You'll Never Know","0.98","0.312","0.255","0.698","9","0.111","-14.492","0","0.0293","73.213","0.216","0"
"Blackalicious","Ego Trip by Nikki Giovanni","0.223","0.683","0.671","0.0","1","0.103","-5.601","0","0.31","75.338","0.962","0"
"Artie Fishel & The Promised Band","Watermelon Man (What A Mellow Goy)","0.0935","0.497","0.713","0.524","10","0.121","-6.558","1","0.0443","155.061","0.909","1"
"Cassie","Long Way 2 Go [Friscia & Lamboy Club]","0.0123","0.787","0.846","0.0506","0","0.1","-5.472","0","0.0564","122.991","0.569","1"
"Atomic Rooster","The Rock","0.00859","0.695","0.667","0.893","5","0.227","-7.858","1","0.0403","143.066","0.905","0"
"Washboard Sam","Bucket's Got A Hole In It","0.965","0.748","0.324","0.192","7","0.0695","-12.569","1","0.0551","158.126","0.927","1"
"Joy Division","The Sound Of Music - [High Wycombe Town Hall Live 13 July 1979] (Sound Check)","1.95E-5","0.469","0.95","0.853","2","0.635","-5.978","1","0.124","117.637","0.133","1"
"Vuneny","Curse Of Sound (Dub Mix)","4.27E-4","0.307","0.784","0.893","8","0.149","-8.32","1","0.0373","99.963","0.418","0"
"Fruko Y Sus Tesos","Fruko's  Boogaloo","0.126","0.72","0.832","0.0735","10","0.291","-6.545","0","0.0453","109.881","0.836","0"
"Nerf Herder","Nervous Breakdown","0.011","0.453","0.972","0.00161","7","0.285","-2.649","1","0.06","94.942","0.38","0"
"Fiona","Why","0.923","0.479","0.0753","8.6E-6","10","0.153","-15.351","1","0.0382","111.651","0.157","0"
"Rihanna","Good Girl Gone Bad","0.00864","0.583","0.829","0.0","1","0.0426","-4.603","1","0.134","174.028","0.575","0"
"The Marx Brothers","The Professor's Conference/Horse Feathers (Dialogue)","0.95","0.722","0.481","0.0","1","0.127","-13.919","1","0.951","108.439","0.523","0"
"The Crystal Method","More","9.16E-4","0.66","0.835","5.81E-4","8","0.129","-11.132","0","0.0487","114.331","0.482","0"
"THE CHIFFONS","Did You Ever Go Steady","0.796","0.434","0.514","0.0","9","0.177","-4.784","1","0.0341","123.74","0.689","1"
"themselves","Oversleeping","0.0297","0.668","0.939","0.0","6","0.396","-6.825","1","0.207","116.953","0.681","0"
"US Coast Guard Band","Independentia","0.792","0.596","0.548","0.518","0","0.0321","-15.133","0","0.0384","115.511","0.565","0"
"George Lopez","Kids Now","0.863","0.349","0.866","1.9E-5","3","0.911","-13.594","1","0.938","73.779","0.11","0"
"Cutting Edge","Tune In","0.814","0.36","0.45","0.752","4","0.122","-12.784","1","0.0352","136.192","0.254","1"
"Memphis Minnie","My Butcher Man","0.985","0.704","0.094","1.18E-5","8","0.128","-18.275","1","0.115","121.362","0.541","1"
"Janis Joplin","Raise Your Hand","0.00665","0.417","0.692","0.0121","1","0.901","-12.388","0","0.114","136.92","0.673","0"
"Belle and Sebastian","I Could Be Dreaming","0.00293","0.261","0.707","1.13E-5","1","0.189","-9.291","1","0.0332","156.892","0.574","1"
"Kanye West / Consequence / Cam'Ron","Gone","0.0148","0.84","0.668","0.0","1","0.0699","-6.042","1","0.262","92.805","0.344","1"
"Deitrick Haddon","Stir The Gift","0.363","0.569","0.69","0.0","7","0.407","-6.072","1","0.119","139.76","0.468","0"
"The Clash","I'm So Bored With The U.S.A.","4.54E-4","0.31","0.862","0.0156","9","0.0481","-6.943","1","0.0509","196.682","0.599","1"
"Frost","My Plastic Heart (Plastic Operator Remix)","0.0148","0.615","0.565","0.311","2","0.054","-12.657","0","0.0454","127.02","0.882","0"
"White Heart","Edge Of The Dream (Emergency Broadcast Album Version)","0.0808","0.646","0.511","9.79E-4","5","0.203","-12.571","1","0.0383","81.438","0.604","0"
"Marco Polo","Shitzzo","0.00532","0.794","0.916","0.865","4","0.16","-10.214","0","0.0529","127.004","0.578","0"
"The Ruby Suns","Function Of The Sun","0.661","0.541","0.525","0.758","7","0.112","-8.878","1","0.0455","84.962","0.312","0"
"Kassav'","Medley Final","0.138","0.491","0.94","0.00151","9","0.971","-6.236","1","0.0451","137.265","0.757","0"
"Converge","Dark Horse","4.05E-6","0.0935","0.989","0.807","0","0.147","-3.154","1","0.158","175.469","0.108","0"
"New Roanoke Jug Band","Cold Icy Floor","0.828","0.573","0.264","0.0","7","0.34","-10.206","1","0.0405","116.636","0.612","1"
"Hot Tuna","Candy Man","0.452","0.362","0.41","2.07E-6","7","0.679","-15.77","1","0.0365","85.952","0.647","0"
"Terry Callier","Satin Doll","0.68","0.409","0.0534","7.88E-6","7","0.145","-20.095","1","0.0308","61.111","0.116","0"
"Hot Tuna","Death Don't Have No Mercy","0.406","0.572","0.189","0.12","2","0.573","-16.239","1","0.0345","116.294","0.448","1"
"Buzzov��""en","I Don't Like You","1.19E-5","0.231","0.792","0.734","2","0.241","-9.056","1","0.0593","146.082","0.0863","1"
"James Newton Howard","Photographs","0.975","0.0","0.0133","0.814","2","0.0697","-37.658","0","0.0","0.0","0.0","0"
"Matteo Bonfanti e i maledetti","Plaza de Mayo","0.225","0.503","0.661","0.0","2","0.137","-9.834","1","0.0475","93.448","0.909","0"
"Bruisers","Police Opression","0.00517","0.317","0.97","8.24E-6","9","0.683","-6.573","1","0.0584","113.298","0.446","0"
"Fergie","Voodoo Doll","0.108","0.821","0.525","9.42E-4","8","0.233","-6.361","0","0.0659","130.044","0.697","0"
"The Exciters","Reaching For The Best","0.0178","0.733","0.724","0.0","0","0.383","-8.032","1","0.0302","137.431","0.85","1"
"Big Maybelle","Tell Me Who","0.816","0.432","0.56","0.0","10","0.0805","-10.353","1","0.0897","172.115","0.856","1"
"The Irish Rovers","Green Grows the Laurel","0.598","0.515","0.538","0.0","7","0.245","-10.549","1","0.093","82.203","0.365","1"
"The Accursed","Slaughter The Gods","1.61E-6","0.36","0.989","9.02E-4","11","0.0895","-7.092","0","0.106","130.089","0.17","1"
"Jeff Scott Soto","Colour My XTC","0.237","0.208","0.98","0.0","1","0.247","-3.776","1","0.262","181.986","0.318","0"
"Pablo Montero","La Copa Grande","0.353","0.679","0.37","0.0","0","0.227","-7.998","1","0.0284","98.028","0.506","0"
"Papoose","Intro","0.887","0.7","0.564","0.0","1","0.228","-6.406","1","0.534","65.173","0.6","0"
"OutKast","Call Of Da Wild","0.0318","0.75","0.794","0.0","9","0.0829","-6.521","1","0.351","177.785","0.579","0"
"Johnny Pearson","Lets Go Amigos - Tail","0.111","0.784","0.51","0.44","0","0.364","-9.507","1","0.0501","116.477","0.883","0"
"Francis Lai","La valse du mariage","0.779","0.219","0.452","0.96","7","0.178","-7.001","0","0.0306","178.261","0.428","1"
"Josh Groban","Mai [Live]","0.387","0.444","0.592","4.65E-4","9","0.967","-6.144","1","0.0423","126.072","0.261","0"
"The Kitchen","Who Are You?","0.152","0.354","0.951","4.63E-5","0","0.158","-5.089","1","0.0534","142.851","0.545","1"
"J.B. Lenoir","I Feel So Good","0.508","0.836","0.616","2.93E-5","11","0.133","-6.614","0","0.0524","130.04","0.891","0"
"Jason & The Scorchers","Help There's A Fire","0.0541","0.459","0.827","3.34E-4","9","0.266","-8.649","1","0.149","171.978","0.373","1"
"NOFX","Bath Of Least Resistance","5.17E-4","0.541","0.956","2.04E-4","0","0.0964","-4.604","1","0.0391","98.833","0.759","0"
"Varios","Te Parto el Alma (inter. El Tariacuri)","0.815","0.587","0.254","0.0","4","0.313","-6.839","1","0.0808","84.694","0.577","0"
"EPMD","Give The People","0.154","0.738","0.596","3.64E-4","1","0.269","-14.78","1","0.46","98.658","0.84","1"
"Roberto Roena","Let It Rain","0.509","0.661","0.619","0.0307","8","0.12","-6.895","0","0.162","98.825","0.574","0"
"Carlos Ponce","Escuchame","0.123","0.707","0.886","0.0","0","0.235","-6.693","1","0.0821","98.065","0.68","0"
"Bobby Darin","Hi De Ho","0.299","0.339","0.716","0.0","5","0.898","-6.722","1","0.0649","182.995","0.596","1"
"Brainchoke","Crystal Clear","1.13E-5","0.211","0.996","0.0087","11","0.222","-3.134","0","0.187","136.959","0.397","0"
"System of a Down","Streamline","1.25E-4","0.395","0.855","0.0333","0","0.16","-3.001","1","0.0356","130.892","0.472","0"
"King Curtis","Misty","0.904","0.219","0.0859","0.887","1","0.113","-17.348","1","0.0406","85.79","0.24","0"
"Sam Baker","Just A Glance Away","0.751","0.582","0.24","0.109","7","0.0956","-17.703","1","0.028","96.326","0.421","1"
"Walter Hawkins","Never Alone","0.46","0.44","0.543","0.00501","1","0.389","-13.519","1","0.0827","131.1","0.412","1"
"Jude Taylor & His Burning Flames","The Thrill Is Gone","0.0427","0.608","0.648","4.7E-5","10","0.0942","-12.466","0","0.0371","102.84","0.588","0"
"James Taylor","Down In The Hole","0.197","0.745","0.315","3.75E-5","2","0.0784","-13.312","1","0.0345","100.043","0.182","0"
"Bon Jovi","Wildflower","0.0217","0.441","0.621","0.0","7","0.18","-6.034","1","0.0278","92.787","0.346","0"
"The Summer Obsession","Where You Belong","0.0795","0.392","0.956","0.0","3","0.289","-2.548","1","0.0606","159.985","0.543","1"
"3 Doors Down","It's Not Me","0.00157","0.397","0.81","0.00208","4","0.172","-4.162","0","0.0416","174.477","0.363","0"
"John D. Loudermilk","Nassau Town","0.466","0.53","0.418","6.62E-5","0","0.158","-9.483","1","0.0301","133.312","0.275","1"
"Ziggy Marley And The Melody Makers","Namibia","0.566","0.884","0.626","0.0","7","0.104","-10.854","1","0.0507","110.865","0.966","0"
"Pitch Black","Lost In Translation","0.083","0.777","0.48","0.775","10","0.215","-13.326","0","0.0448","100.005","0.535","0"
"Ultraviolence","Stars (GROWTH Ultraviolence Mix)","1.01E-5","0.402","0.984","0.79","7","0.318","-3.535","1","0.0641","174.484","0.0542","0"
"Through the Eyes of the Dead","Outro","0.449","0.386","0.0228","0.759","1","0.112","-33.416","1","0.0579","196.021","0.0399","0"
"Les Hou-Lops","Quand on est amoureux","0.5","0.896","0.826","3.7E-6","7","0.103","-5.393","0","0.0791","95.485","0.953","1"
"Van Halen","House Of Pain","7.13E-4","0.321","0.974","0.0713","4","0.351","-4.826","1","0.0788","99.609","0.65","1"
"Love Jones","I Like Young Girls","0.324","0.558","0.797","0.00189","9","0.103","-7.323","0","0.111","175.5","0.599","1"
"Julie Zenatti","A Quoi Ca Sert","0.044","0.578","0.388","0.822","9","0.075","-8.11","0","0.031","135.998","0.0789","1"
"Kris Kristofferson","Snakebit","0.131","0.553","0.57","0.0","4","0.302","-11.764","1","0.0281","136.771","0.684","0"
"Special Duties","Punk Rocker '97","2.37E-5","0.446","0.974","0.83","9","0.131","-5.507","1","0.0959","128.809","0.494","0"
"Aerosmith","Crazy","0.0868","0.37","0.866","0.0","6","0.137","-3.879","0","0.0384","162.086","0.427","1"
"GWAR","Surf of Syn","9.0E-5","0.547","0.808","0.818","10","0.0836","-7.225","0","0.0401","100.071","0.756","0"
"Iggy And The Stooges","1969","7.28E-4","0.495","0.751","0.0342","2","0.591","-7.334","1","0.0554","107.073","0.725","0"
"Save As","House Music","0.00291","0.688","0.8","0.883","11","0.0391","-7.324","1","0.0292","125.011","0.23","0"
"Walter Jackson","What Would You Do","0.723","0.591","0.284","5.71E-5","5","0.233","-12.261","1","0.0293","78.565","0.457","1"
"The Creation","Try And Stop Me","0.0213","0.543","0.555","0.0","2","0.127","-5.863","1","0.0311","133.502","0.328","1"
"Agnes","Non Conformist Acclaimed","2.06E-4","0.807","0.805","0.816","9","0.0873","-11.337","1","0.0631","123.002","0.54","0"
"Midge Ure","Four","0.0275","0.639","0.535","1.2E-5","2","0.194","-11.268","1","0.0304","113.064","0.512","0"
"Beogradski Sindikat","Slatke male maloletnice","0.0851","0.881","0.642","0.00658","10","0.0868","-8.115","0","0.23","100.028","0.249","0"
"Bon Jovi","This Ain't A Love Song","0.0932","0.348","0.635","0.0","4","0.126","-6.836","1","0.0386","87.974","0.144","1"
"Perfection","Yesss Lord...","0.0385","0.655","0.823","0.0","7","0.353","-5.84","1","0.153","127.646","0.514","0"
"The Tokens","Ill Always Love You","0.557","0.349","0.403","1.01E-6","0","0.141","-9.072","1","0.0278","101.83","0.372","1"
"Ty Herndon;Stephanie Bentley","Heart Half Empty","0.532","0.553","0.442","9.03E-6","10","0.201","-7.193","1","0.0244","74.507","0.183","0"
"Izzy Stradlin And The Ju Ju Hounds","Train Tracks","0.00845","0.332","0.941","0.585","7","0.351","-7.6","1","0.092","150.104","0.623","1"
"John Wayne","Call The Police","0.296","0.887","0.718","0.0","2","0.0906","-8.298","1","0.0853","81.121","0.879","1"
"Ann Hampton Callaway","Time After Time","0.917","0.418","0.099","0.0129","0","0.0868","-20.123","1","0.0381","102.549","0.244","1"
"Paul Cantelon","The Other Boleyn Girl - Opening Titles","0.807","0.27","0.145","0.219","0","0.0761","-17.892","0","0.0335","86.745","0.0351","0"
"Inspiral Carpets","Uniform (Scripka Mix)","0.505","0.44","0.308","9.52E-4","2","0.22","-11.602","1","0.0308","131.997","0.265","0"
"SNAP!","Do You See The Light (Deep Ethno Mix)","0.0434","0.701","0.571","0.757","11","0.091","-13.043","1","0.0341","131.99","0.23","1"
"La Portuaria","Down On The Corner","0.064","0.886","0.367","0.0","4","0.111","-6.485","1","0.0592","99.936","0.649","0"
"Big Maybelle","New Kind Of Mambo","0.812","0.572","0.454","0.0","1","0.332","-7.203","1","0.129","144.578","0.842","1"
"Kofi","Don't Let Go","0.108","0.693","0.436","0.0","0","0.0806","-10.357","1","0.0468","74.983","0.779","0"
"Glen Washington","Your Love","0.53","0.778","0.636","0.0","6","0.321","-7.331","1","0.0427","81.444","0.949","1"
"The Galactic Heroes","Cherokee","0.0705","0.305","0.645","0.0153","9","0.282","-10.082","1","0.0643","187.13","0.898","1"
"Mal De Ojo","Lekeitio","0.508","0.735","0.768","6.31E-5","4","0.318","-5.952","1","0.125","111.985","0.804","0"
"Coldplay","A Rush Of Blood To The Head (Live In Sydney)","0.227","0.213","0.526","0.00218","5","0.36","-8.018","1","0.0319","137.834","0.0621","0"
"Renee Rosnes","Senegal Son","0.643","0.53","0.395","0.802","7","0.0545","-13.773","1","0.0491","104.659","0.388","0"
"US Coast Guard Band","America The Beautiful","0.971","0.0827","0.0392","0.872","6","0.0592","-19.857","1","0.0372","73.037","0.038","0"
"Johnny Cash","I Got Stripes (Live)","0.394","0.525","0.459","0.0","5","0.523","-15.718","0","0.298","125.55","0.612","1"
"Ray Lynch","Kathleen's Song / Ray Lynch","0.937","0.288","0.0919","0.618","2","0.0813","-20.891","1","0.0437","117.456","0.119","0"
"The Five Stairsteps","Playgirl's Love","0.347","0.523","0.7","6.29E-6","2","0.416","-7.052","1","0.0491","130.488","0.689","1"
"Old Man's Child","Life Deprived","2.99E-6","0.183","0.887","0.893","1","0.356","-5.99","1","0.058","157.824","0.15","1"
"Elton Britt","Little Silver Bells","0.925","0.484","0.194","5.84E-6","8","0.214","-11.514","1","0.0415","137.313","0.589","1"
"The Pharcyde","Italian For Goodbye (skit)","0.94","0.0","0.313","8.58E-6","6","0.0876","-16.433","1","0.0","0.0","0.0","0"
"Joe Bonamassa","When She Dances","0.022","0.447","0.358","0.044","0","0.248","-10.818","1","0.0291","103.68","0.147","1"
"Danny Williams","I Talk To The Trees","0.844","0.186","0.292","0.0","7","0.0806","-13.261","1","0.0329","178.139","0.239","1"
"Albert King","I'm Gonna Move To The Outskirts Of Town - Live","0.133","0.492","0.348","0.00781","6","0.884","-12.236","1","0.0323","96.096","0.6","0"
"Beastie Boys","Eugene's Lament","0.0103","0.577","0.349","0.406","4","0.484","-13.773","1","0.0315","142.614","0.544","0"
"Wailing Souls","Firehouse Rock","0.2","0.814","0.407","0.00253","9","0.159","-13.455","1","0.0536","130.355","0.906","0"
"Jeremy Spencer","Maria De Santiago","0.793","0.728","0.458","0.373","4","0.127","-13.35","0","0.0336","126.165","0.391","0"
"Happy Mondays","Grandbag's Funeral","0.00137","0.644","0.816","0.0266","11","0.0868","-6.92","0","0.0354","114.042","0.77","0"
"Scott Krippayne","He Was Here","0.738","0.197","0.159","0.0","6","0.253","-12.655","1","0.0393","61.071","0.211","1"
"Nick Cave & The Bad Seeds","Still In Love","0.284","0.408","0.305","1.48E-4","0","0.171","-11.291","1","0.0367","116.804","0.0566","1"
"Demonbreed","Blood Will Fall","5.86E-4","0.3","0.783","0.154","6","0.0894","-6.426","0","0.0618","91.426","0.19","0"
"Slim Whitman","Cattle Call","0.968","0.532","0.259","0.463","0","0.08","-12.939","1","0.0286","108.087","0.486","0"
"Pete Philly & Perquisite","Eager (Live)","0.413","0.766","0.716","1.06E-5","11","0.805","-7.433","0","0.329","103.912","0.794","0"
"King Curtis","Ode To Billie Joe  (Live @ Fillmore West)","0.561","0.632","0.623","0.491","7","0.776","-13.231","1","0.037","108.623","0.531","0"
